step,policy,seed,failure_scenario,coverage,active_drones,mean_energy,hives,connected_hive_fraction,exploration_depth
29,fixed_relay,84,1,0.07418981481481482,24,31.938695267214232,1,1.0,34.26847305594466
30,fixed_relay,84,1,0.07673611111111112,24,31.930763988529407,1,1.0,34.7968299436427
31,fixed_relay,84,1,0.07974537037037037,24,31.900034261763494,1,1.0,35.84122439135443
32,fixed_relay,84,1,0.08287037037037037,24,31.879556388363323,1,1.0,36.16274753255026
33,fixed_relay,84,1,0.0855324074074074,24,31.852980932511525,1,1.0,36.69149496999004
34,fixed_relay,84,1,0.08877314814814814,24,31.82624590050803,1,1.0,37.648555679097996
35,fixed_relay,84,1,0.09166666666666666,24,31.78136704035296,1,1.0,38.07433465645812
36,fixed_relay,84,1,0.09560185185185185,24,31.740958560679474,1,1.0,38.845790370107245
37,fixed_relay,84,1,0.09826388888888889,24,31.684909028838092,1,1.0,39.33067476489296
38,fixed_relay,84,1,0.10162037037037037,24,31.63044438735629,1,1.0,40.2431194306226
39,fixed_relay,84,1,0.10335648148148148,24,31.57035165795659,1,1.0,41.154738056165634
40,fixed_relay,84,1,0.10578703703703704,24,31.63752833753259,2,1.0,41.64528201653495
41,fixed_relay,84,1,0.10868055555555556,24,31.660136607716613,2,1.0,42.07621746890414
42,fixed_relay,84,1,0.1125,24,31.671147471070782,2,1.0,43.10616445695238
43,fixed_relay,84,1,0.11550925925925926,24,31.667040442808343,2,1.0,43.8545091121759
44,fixed_relay,84,1,0.1193287037037037,24,31.65971684407066,2,1.0,44.49990055018864
45,fixed_relay,84,1,0.12280092592592592,24,31.654680935249576,2,1.0,44.728302586273074
46,fixed_relay,84,1,0.12627314814814813,24,31.64299641382398,2,1.0,45.550408546857255
47,fixed_relay,84,1,0.12916666666666668,24,31.63388041234715,2,1.0,46.362351500228876
48,fixed_relay,84,1,0.13252314814814814,24,31.614036152801827,2,1.0,46.93016690286641
49,fixed_relay,84,1,0.13483796296296297,24,31.599326093963125,2,1.0,47.76697804654064
50,fixed_relay,84,1,0.13831018518518517,24,31.571177955133294,2,1.0,48.38072022163635
51,fixed_relay,84,1,0.14108796296296297,24,31.543891960807457,2,1.0,48.64812286722716
52,fixed_relay,84,1,0.14386574074074074,24,31.5103897705941,2,1.0,49.666499878292726
53,fixed_relay,84,1,0.14837962962962964,24,31.47652643427162,2,1.0,50.3973800116422
54,fixed_relay,84,1,0.15208333333333332,24,31.451281748212256,2,1.0,50.802378800848786
55,fixed_relay,84,1,0.15416666666666667,24,31.418612432634763,2,1.0,51.66610849863452
56,fixed_relay,84,1,0.15810185185185185,24,31.381541927171266,2,1.0,52.11291592475189
57,fixed_relay,84,1,0.16157407407407406,24,31.343311790208276,2,1.0,53.155958075583186
58,fixed_relay,84,1,0.16631944444444444,24,31.293483936622664,2,1.0,53.88431812688085
59,fixed_relay,84,1,0.16898148148148148,24,31.255558268194022,2,1.0,54.56796603928441
60,fixed_relay,84,1,0.171875,24,31.20795392633961,2,1.0,55.387432040453135
61,fixed_relay,84,1,0.175,24,31.14977101219345,2,1.0,56.47946125952606
62,fixed_relay,84,1,0.17777777777777778,24,31.09469063590682,2,1.0,56.97114364983071
63,fixed_relay,84,1,0.18090277777777777,24,31.03497503934615,2,1.0,57.879549527442045
64,fixed_relay,84,1,0.18449074074074073,24,30.966387385822134,2,1.0,58.78780399580646
65,fixed_relay,84,1,0.18715277777777778,24,30.893405153972868,2,1.0,59.77436567187685
66,fixed_relay,84,1,0.18981481481481483,24,30.823266298617455,2,1.0,60.8890058520736
67,fixed_relay,84,1,0.19236111111111112,24,30.747486815844848,2,1.0,61.87207067960581
68,fixed_relay,84,1,0.19467592592592592,24,30.67782144439522,2,1.0,62.49046116137283
69,fixed_relay,84,1,0.19768518518518519,24,30.59343901458895,2,1.0,63.58923732377027
70,fixed_relay,84,1,0.2,24,30.505592696963777,2,1.0,64.46126674505804
71,fixed_relay,84,1,0.20289351851851853,24,30.42534388866621,2,1.0,65.29995426647814
72,fixed_relay,84,1,0.20625,24,30.337033639742874,2,1.0,65.66361454560769
73,fixed_relay,84,1,0.20891203703703703,24,30.24024106184365,2,1.0,66.23884694045293
74,fixed_relay,84,1,0.2125,24,30.14035989529758,2,1.0,67.25606083278319
75,fixed_relay,84,1,0.21550925925925926,24,30.025341635225413,2,1.0,68.23737605198328
76,fixed_relay,84,1,0.2193287037037037,24,29.917698930454517,2,1.0,69.26293205701005
77,fixed_relay,84,1,0.22291666666666668,24,29.791714600410515,2,1.0,69.97306809591181
78,fixed_relay,84,1,0.22615740740740742,24,29.674721938614386,2,1.0,70.93376612650226
79,fixed_relay,84,1,0.22951388888888888,24,29.532793753771557,2,1.0,71.49278068681608
80,fixed_relay,84,1,0.23206018518518517,24,29.63852248813467,3,1.0,72.16320987384788
81,fixed_relay,84,1,0.2363425925925926,24,29.614121207181295,3,1.0,72.84055484016831
82,fixed_relay,84,1,0.23958333333333334,24,29.592574514602163,3,1.0,73.35738097832521
83,fixed_relay,84,1,0.24375,24,29.548917988738676,3,1.0,74.41105894711596
84,fixed_relay,84,1,0.246875,24,29.51735640528372,3,1.0,74.91095222293242
85,fixed_relay,84,1,0.2503472222222222,24,29.456746140800778,3,1.0,75.96521307447145
86,fixed_relay,84,1,0.2545138888888889,24,29.389489035826177,3,1.0,77.0176298090549
87,fixed_relay,84,1,0.25798611111111114,24,29.33966393824908,3,1.0,77.6680407537889
88,fixed_relay,84,1,0.26145833333333335,24,29.280716298761252,3,1.0,78.56714096139828
89,fixed_relay,84,1,0.2657407407407407,24,29.214693624128966,3,1.0,79.74472732064768
90,fixed_relay,84,1,0.26967592592592593,24,29.14400852801357,3,1.0,80.76027594915344
91,fixed_relay,84,1,0.27314814814814814,24,29.09044361989263,3,1.0,81.42496922899672
92,fixed_relay,84,1,0.2763888888888889,24,29.024761899705585,3,1.0,82.19763192048568
93,fixed_relay,84,1,0.2798611111111111,24,28.965759386602173,3,1.0,83.12020997855828
94,fixed_relay,84,1,0.28368055555555555,24,28.894263868130803,3,1.0,84.15932715466876
95,fixed_relay,84,1,0.2875,24,28.81798505804601,3,1.0,85.42234811533822
96,fixed_relay,84,1,0.29097222222222224,24,28.7471529072459,3,1.0,86.31559503194788
97,fixed_relay,84,1,0.29398148148148145,24,28.673095761183905,3,1.0,87.55533728367442
98,fixed_relay,84,1,0.2966435185185185,24,28.60324048222779,3,1.0,88.2040966761173
99,fixed_relay,84,1,0.29965277777777777,24,28.511224128680652,3,1.0,89.11003334204904
100,fixed_relay,84,1,0.3037037037037037,24,28.41415995009036,3,1.0,90.02120284550112
101,fixed_relay,84,1,0.30810185185185185,24,28.322493820674424,3,1.0,91.02649947679012
102,fixed_relay,84,1,0.31203703703703706,24,28.22206899021113,3,1.0,91.847418596437
103,fixed_relay,84,1,0.3145833333333333,24,28.13328518954494,3,1.0,92.27436223644033
104,fixed_relay,84,1,0.31875,24,28.02054169309901,3,1.0,93.53959465190088
105,fixed_relay,84,1,0.32256944444444446,24,27.902665862536697,3,1.0,94.08984821761865
106,fixed_relay,84,1,0.3266203703703704,24,27.775383344852816,3,1.0,95.18361575360578
107,fixed_relay,84,1,0.33032407407407405,24,27.659839576867984,3,1.0,96.39392311422549
108,fixed_relay,84,1,0.33275462962962965,24,27.55340241752462,3,1.0,96.95444445476758
109,fixed_relay,84,1,0.3369212962962963,24,27.415453577054176,3,1.0,97.80286194989091
110,fixed_relay,84,1,0.3403935185185185,24,27.28945211611808,3,1.0,97.93150553051323
111,fixed_relay,84,1,0.3438657407407407,24,27.146351772875818,3,1.0,98.39948448837124
112,fixed_relay,84,1,0.3490740740740741,24,27.007058632271036,3,1.0,98.90133565144271
113,fixed_relay,84,1,0.3525462962962963,24,26.871943377605437,3,1.0,99.40334972614069
114,fixed_relay,84,1,0.35671296296296295,24,26.710207257232895,3,1.0,100.26586986622232
115,fixed_relay,84,1,0.3607638888888889,24,26.541528475891937,3,1.0,101.19909151515807
116,fixed_relay,84,1,0.36354166666666665,24,26.383137359121957,3,1.0,101.6769244621598
117,fixed_relay,84,1,0.36724537037037036,24,26.18234952409827,3,1.0,102.61601155535551
118,fixed_relay,84,1,0.37094907407407407,24,25.981930112039834,3,1.0,102.99611063188878
119,fixed_relay,84,1,0.37407407407407406,24,25.767865825024625,3,1.0,104.12332915342812
120,fixed_relay,84,1,0.37743055555555555,24,25.969210071717118,4,0.75,105.3727488001439
121,fixed_relay,84,1,0.38090277777777776,24,25.936757404628604,4,0.75,106.04530018348856
122,fixed_relay,84,1,0.384375,24,25.900518891347293,4,0.75,106.76721981257649
123,fixed_relay,84,1,0.3866898148148148,23,26.997169954278803,4,0.75,107.23497267217613
124,fixed_relay,84,1,0.39016203703703706,23,26.930182745242313,4,0.75,107.23497267217613
125,fixed_relay,84,1,0.39363425925925927,23,26.86165682982218,4,0.75,107.23497267217613
126,fixed_relay,84,1,0.3957175925925926,23,26.792084859026836,4,0.75,107.23497267217613
127,fixed_relay,84,1,0.3988425925925926,23,26.71668260253343,4,0.75,107.23497267217613
128,fixed_relay,84,1,0.40185185185185185,23,26.640848781187405,4,0.75,107.23497267217613
129,fixed_relay,84,1,0.40625,23,26.558719412767722,4,0.75,107.23497267217613
130,fixed_relay,84,1,0.4097222222222222,23,26.474222976010726,4,0.75,107.23497267217613
131,fixed_relay,84,1,0.4125,23,26.396958739358233,4,0.75,107.23497267217613
132,fixed_relay,84,1,0.415625,23,26.29917389683193,4,0.75,107.23497267217613
133,fixed_relay,84,1,0.4184027777777778,23,26.20395766625437,4,0.75,107.23497267217613
134,fixed_relay,84,1,0.42094907407407406,22,27.319493443302168,4,0.75,107.74564180584532
135,fixed_relay,84,1,0.42280092592592594,22,27.24906234585288,4,0.75,108.04502500556585
136,fixed_relay,84,1,0.4252314814814815,22,27.167760413541806,4,0.75,108.86710825315986
137,fixed_relay,84,1,0.42777777777777776,22,27.08342585049276,4,0.75,109.64046599171692
138,fixed_relay,84,1,0.4306712962962963,22,26.988315427824535,4,0.75,110.13831194738724
139,fixed_relay,84,1,0.4335648148148148,22,26.897772532974855,4,0.75,110.41549329032127
140,fixed_relay,84,1,0.43657407407407406,22,26.804000949034215,4,0.75,111.03615506803874
141,fixed_relay,84,1,0.4395833333333333,22,26.700318186963557,4,0.75,111.42723336805193
142,fixed_relay,84,1,0.4431712962962963,22,26.59134150785204,4,0.75,112.42074706149543
143,fixed_relay,84,1,0.44560185185185186,22,26.47700543664315,4,0.75,112.74148976672201
144,fixed_relay,84,1,0.44849537037037035,22,26.36868561837583,4,0.75,113.11277392840395
145,fixed_relay,84,1,0.45208333333333334,22,26.26279668832925,4,0.75,114.04849220361244
146,fixed_relay,84,1,0.45578703703703705,22,26.132995894147417,4,0.75,115.32249686446359
147,fixed_relay,84,1,0.45868055555555554,22,26.01863020767355,4,0.75,115.67205890129055
148,fixed_relay,84,1,0.4621527777777778,22,25.910229291331117,4,0.75,116.37286519797658
149,fixed_relay,84,1,0.46597222222222223,22,25.77269220282235,4,0.75,117.05738761163482
150,fixed_relay,84,1,0.46875,22,25.65527940780904,4,0.75,117.65681760660944
151,fixed_relay,84,1,0.4703703703703704,22,25.51122158190105,4,0.75,118.17541186454098
152,fixed_relay,84,1,0.47199074074074077,22,25.347108405924804,4,0.75,118.88451752930476
153,fixed_relay,84,1,0.4739583333333333,22,25.187876899419564,4,0.75,119.0
154,fixed_relay,84,1,0.475462962962963,22,25.03753000787299,4,0.75,119.0
155,fixed_relay,84,1,0.4778935185185185,22,24.869244315542506,4,0.75,119.0
156,fixed_relay,84,1,0.4791666666666667,22,24.67902022564313,4,0.75,119.0
157,fixed_relay,84,1,0.480787037037037,20,26.96868325469247,4,0.75,119.0
158,fixed_relay,84,1,0.4820601851851852,20,26.775333379890554,4,0.75,119.0
159,fixed_relay,84,1,0.4824074074074074,20,26.5646607444583,4,0.75,119.0
160,fixed_relay,84,1,0.4829861111111111,20,26.878591071157967,5,0.8,119.0
161,fixed_relay,84,1,0.48368055555555556,20,26.982341873256637,5,0.8,119.0
162,fixed_relay,84,1,0.4844907407407407,20,26.959016203683426,5,0.8,119.0
163,fixed_relay,84,1,0.4864583333333333,20,26.914362433191382,5,0.8,119.0
164,fixed_relay,84,1,0.48738425925925927,20,26.858752919928083,5,0.8,119.0
165,fixed_relay,84,1,0.48854166666666665,20,26.794436737988484,5,0.8,119.0
166,fixed_relay,84,1,0.48912037037037037,20,26.73509476486189,5,0.8,119.0
167,fixed_relay,84,1,0.4898148148148148,19,28.092383050564337,5,0.8,119.0
168,fixed_relay,84,1,0.4900462962962963,19,28.0490519554993,5,0.8,119.0
169,fixed_relay,84,1,0.49016203703703703,19,27.993703856869388,5,0.8,119.0
170,fixed_relay,84,1,0.4908564814814815,19,27.93750203007829,5,0.8,119.0
171,fixed_relay,84,1,0.4913194444444444,19,27.887686771218515,5,0.8,119.0
172,fixed_relay,84,1,0.49212962962962964,19,27.837992701585712,5,0.8,119.0
173,fixed_relay,84,1,0.4935185185185185,19,27.78829272797612,5,0.8,119.0
174,fixed_relay,84,1,0.49386574074074074,19,27.74874945149026,5,0.8,119.0
175,fixed_relay,84,1,0.49409722222222224,19,27.696707548926007,5,0.8,119.0
176,fixed_relay,84,1,0.4949074074074074,19,27.64660265299712,5,0.8,119.0
177,fixed_relay,84,1,0.49594907407407407,19,27.60433620528175,5,0.8,119.0
178,fixed_relay,84,1,0.496875,19,27.553550069407336,5,0.8,119.0
179,fixed_relay,84,1,0.4976851851851852,19,27.50160996939394,5,0.8,119.0
180,fixed_relay,84,1,0.4980324074074074,19,27.45661009201722,5,0.8,119.0
181,fixed_relay,84,1,0.4983796296296296,19,27.408355029479786,5,0.8,119.0
182,fixed_relay,84,1,0.49872685185185184,19,27.35412220924876,5,0.8,119.0
183,fixed_relay,84,1,0.49872685185185184,19,27.30657715319396,5,0.8,119.0
184,fixed_relay,84,1,0.49872685185185184,19,27.257091856199395,5,0.8,119.0
185,fixed_relay,84,1,0.49918981481481484,19,27.201258107851828,5,0.8,119.0
186,fixed_relay,84,1,0.49930555555555556,19,27.14448754313001,5,0.8,119.0
187,fixed_relay,84,1,0.49953703703703706,19,27.04462520259572,5,0.8,119.0
188,fixed_relay,84,1,0.49953703703703706,19,26.96726905914645,5,0.8,119.0
189,fixed_relay,84,1,0.49953703703703706,19,26.881553722523883,5,0.8,119.0
190,fixed_relay,84,1,0.4998842592592593,19,26.792740466647775,5,0.8,119.0
191,fixed_relay,84,1,0.5,19,26.68519678038449,5,0.8,119.0
192,fixed_relay,84,1,0.5002314814814814,19,26.56816241037519,5,0.8,119.0
193,fixed_relay,84,1,0.5002314814814814,18,27.928665585238953,5,0.8,119.0
194,fixed_relay,84,1,0.5002314814814814,18,27.798245634584973,5,0.8,119.0
195,fixed_relay,84,1,0.5002314814814814,18,27.689996603371256,5,0.8,119.0
196,fixed_relay,84,1,0.5002314814814814,18,27.55507390329893,5,0.8,119.0
197,fixed_relay,84,1,0.5002314814814814,18,27.373348607580972,5,0.8,119.0
198,fixed_relay,84,1,0.5002314814814814,18,27.22437597530283,5,0.8,119.0
199,fixed_relay,84,1,0.5002314814814814,18,27.06120577796247,5,0.8,119.0
200,fixed_relay,84,1,0.5002314814814814,18,27.58766231479373,6,0.8333333333333334,119.0
201,fixed_relay,84,1,0.500462962962963,18,28.01087451983838,6,0.8333333333333334,119.0
202,fixed_relay,84,1,0.500462962962963,18,28.317552258669327,6,0.8333333333333334,119.0
203,fixed_relay,84,1,0.500462962962963,18,28.518451446312397,6,0.8333333333333334,119.0
204,fixed_relay,84,1,0.500462962962963,18,28.66660626096022,6,0.8333333333333334,119.0
205,fixed_relay,84,1,0.500462962962963,18,28.78184078885475,6,0.8333333333333334,119.0
206,fixed_relay,84,1,0.500462962962963,18,28.880627021141056,6,0.8333333333333334,119.0
207,fixed_relay,84,1,0.500462962962963,18,28.9808616959415,6,0.8333333333333334,119.0
208,fixed_relay,84,1,0.500462962962963,18,29.07283247974499,6,0.8333333333333334,119.0
209,fixed_relay,84,1,0.500462962962963,18,29.167848278451896,6,0.8333333333333334,119.0
210,fixed_relay,84,1,0.5006944444444444,18,29.269379798075825,6,0.8333333333333334,119.0
211,fixed_relay,84,1,0.5006944444444444,18,29.374073769549163,6,0.8333333333333334,119.0
212,fixed_relay,84,1,0.5006944444444444,18,29.477588536010884,6,0.8333333333333334,119.0
213,fixed_relay,84,1,0.5006944444444444,18,29.567644928269,6,0.8333333333333334,119.0
214,fixed_relay,84,1,0.5006944444444444,18,29.662970772870203,6,0.8333333333333334,119.0
215,fixed_relay,84,1,0.5006944444444444,18,29.75273116738299,6,0.8333333333333334,119.0
216,fixed_relay,84,1,0.5006944444444444,18,29.84150839660717,6,0.8333333333333334,119.0
217,fixed_relay,84,1,0.5006944444444444,18,29.932632058423412,6,0.8333333333333334,119.0
218,fixed_relay,84,1,0.5006944444444444,18,30.03022642273116,6,0.8333333333333334,119.0
219,fixed_relay,84,1,0.5006944444444444,18,30.130336226798747,6,0.8333333333333334,119.0
220,fixed_relay,84,1,0.5006944444444444,18,30.216726446014874,6,0.8333333333333334,119.0
221,fixed_relay,84,1,0.5006944444444444,18,30.321748460518286,6,0.8333333333333334,119.0
222,fixed_relay,84,1,0.5006944444444444,18,30.415924277968674,6,0.8333333333333334,119.0
223,fixed_relay,84,1,0.5006944444444444,18,30.518789518976973,6,0.8333333333333334,119.0
224,fixed_relay,84,1,0.5006944444444444,18,30.60456934099037,6,0.8333333333333334,119.0
225,fixed_relay,84,1,0.5006944444444444,18,30.70735411280596,6,0.8333333333333334,119.0
226,fixed_relay,84,1,0.5006944444444444,18,30.80796862366058,6,0.8333333333333334,119.0
227,fixed_relay,84,1,0.5006944444444444,18,30.90694205880853,6,0.8333333333333334,119.0
228,fixed_relay,84,1,0.5006944444444444,18,31.00663523770845,6,0.8333333333333334,119.0
229,fixed_relay,84,1,0.5006944444444444,18,31.06710443122679,6,0.8333333333333334,119.0
230,fixed_relay,84,1,0.5006944444444444,18,31.134836623599767,6,0.8333333333333334,119.0
231,fixed_relay,84,1,0.5006944444444444,18,31.20133395968064,6,0.8333333333333334,119.0
232,fixed_relay,84,1,0.5006944444444444,18,31.268627828641748,6,0.8333333333333334,119.0
233,fixed_relay,84,1,0.5006944444444444,18,31.332590142247838,6,0.8333333333333334,119.0
234,fixed_relay,84,1,0.5006944444444444,18,31.394694415540286,6,0.8333333333333334,119.0
235,fixed_relay,84,1,0.5006944444444444,18,31.458998495379117,6,0.8333333333333334,119.0
236,fixed_relay,84,1,0.5006944444444444,18,31.52624471398473,6,0.8333333333333334,119.0
237,fixed_relay,84,1,0.5006944444444444,18,31.59234345467752,6,0.8333333333333334,119.0
238,fixed_relay,84,1,0.5006944444444444,18,31.65603761536133,6,0.8333333333333334,119.0
239,fixed_relay,84,1,0.5006944444444444,18,31.714861800699893,6,0.8333333333333334,119.0
0,fixed_relay,101,1,0.009953703703703704,24,32.0,1,1.0,10.5131776610953
1,fixed_relay,101,1,0.011458333333333333,24,32.0,1,1.0,11.498793293854325
2,fixed_relay,101,1,0.012615740740740742,24,32.0,1,1.0,12.403499246762419
3,fixed_relay,101,1,0.014467592592592593,24,32.0,1,1.0,13.48396571654715
4,fixed_relay,101,1,0.016203703703703703,24,32.0,1,1.0,14.505236924226905
5,fixed_relay,101,1,0.017939814814814815,24,32.0,1,1.0,15.302712290694005
6,fixed_relay,101,1,0.019444444444444445,24,32.0,1,1.0,16.30143952764694
7,fixed_relay,101,1,0.021180555555555557,24,32.0,1,1.0,17.32417907542062
8,fixed_relay,101,1,0.023148148148148147,24,32.0,1,1.0,18.192024615115194
9,fixed_relay,101,1,0.025,24,32.0,1,1.0,19.305775231246788
10,fixed_relay,101,1,0.026504629629629628,24,32.0,1,1.0,19.75362939097775
11,fixed_relay,101,1,0.029050925925925924,24,32.0,1,1.0,20.619347541402885
12,fixed_relay,101,1,0.03125,24,32.0,1,1.0,21.386306202759762
13,fixed_relay,101,1,0.033449074074074076,24,32.0,1,1.0,21.612113578185014
14,fixed_relay,101,1,0.03518518518518519,24,32.0,1,1.0,22.41103941974267
15,fixed_relay,101,1,0.037384259259259256,24,32.0,1,1.0,23.1703564863331
16,fixed_relay,101,1,0.04027777777777778,24,32.0,1,1.0,24.088743901693036
17,fixed_relay,101,1,0.04282407407407408,24,32.0,1,1.0,24.931267658250043
18,fixed_relay,101,1,0.04525462962962963,24,32.0,1,1.0,25.259845532138815
19,fixed_relay,101,1,0.04849537037037037,24,32.0,1,1.0,26.320805518540684
20,fixed_relay,101,1,0.050347222222222224,24,32.0,1,1.0,26.51762639459491
21,fixed_relay,101,1,0.0525462962962963,24,32.0,1,1.0,27.153598786218097
22,fixed_relay,101,1,0.05451388888888889,24,32.0,1,1.0,28.249458343581093
23,fixed_relay,101,1,0.056712962962962965,24,32.0,1,1.0,28.424566866770782
24,fixed_relay,101,1,0.05925925925925926,24,32.0,1,1.0,29.295430000672436
25,fixed_relay,101,1,0.06296296296296296,24,31.999337739642325,1,1.0,29.784262048690216
26,fixed_relay,101,1,0.06550925925925925,24,32.0,1,1.0,30.38676333001842
